episode,timestep,s1,s2,s3,s4,s5,g_s,rb_x,rb_y,rb_z,a1,a2,a3,a4,a5,g_a,ns1,ns2,ns3,ns4,ns5,ng_s,nrb_x,nrb_y,nrb_z,jp_x,jp_y,jp_z,bp_x,bp_y,bp_z,distance,reward,ball_in_target,ball_out_of_playground,time_limit,done
0,0,8.943153286596846e-15,-1.5699999804152602,1.5699999808048828,1.569999980429723,1.0394206468144352e-13,0.0,0.16227083936381864,0.2015999999999986,-0.018460140699929017,-1.0,-1.0,-1.0,-1.0,1.0,1.0,8.943153286596846e-15,-1.5699999804152602,1.5699999808048828,1.569999980429723,1.0394206468144352e-13,0.0,0.11501070998650971,0.2567746578081513,-0.15366432204777372,0.0849892900134903,-0.05677465780815127,0.15366432204777372,0.2,0.2,0.0,0.32058292558166,0.0,0,0,0,False
0,1,8.943153286596846e-15,-1.5699999804152602,1.5699999808048828,1.569999980429723,1.0394206468144352e-13,0.0,0.11501070998650971,0.2567746578081513,-0.15366432204777372,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-0.5476986150189216,-1.758704802143234,1.0323999897312457,1.1830225916077448,0.38856512660934034,0.0,0.1173657107066496,0.2584100142959305,-0.1680914911793354,0.08263428929335041,-0.05841001429593049,0.1680914911793354,0.2,0.2,0.0,0.32985632470060744,-0.287662153539778,0,0,1,False
0,2,-0.5476986150189216,-1.758704802143234,1.0323999897312457,1.1830225916077448,0.38856512660934034,0.0,0.1173657107066496,0.2584100142959305,-0.1680914911793354,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-0.5306873496569893,-1.7614298646812474,1.0035999897368943,1.1669361605342725,0.40668592324256403,0.0,0.11787776380744855,0.25649847556583083,-0.17959258657884158,0.08212223619255146,-0.05649847556583082,0.17959258657884158,0.2,0.2,0.0,0.3345745542056635,-0.24446957215339246,0,0,2,False
0,3,-0.5306873496569893,-1.7614298646812474,1.0035999897368943,1.1669361605342725,0.40668592324256403,0.0,0.11787776380744855,0.25649847556583083,-0.17959258657884158,1.0,1.0,-1.0,-1.0,1.0,-1.0,-0.5137005068257928,-1.753341542104495,0.9795999897424612,1.150920574178891,0.42478007828270564,0.0,0.11787776380744855,0.25649847556583083,-0.17959258657884158,0.08212223619255146,-0.05649847556583082,0.17959258657884158,0.2,0.2,0.0,0.3345745542056635,-0.19728727710283175,0,0,3,False
0,4,-0.5137005068257928,-1.753341542104495,0.9795999897424612,1.150920574178891,0.42478007828270564,0.0,0.11787776380744855,0.25649847556583083,-0.17959258657884158,1.0,1.0,-1.0,-1.0,1.0,-1.0,-0.5137005068257928,-1.753341542104495,0.9795999897424612,1.150920574178891,0.42478007828270564,0.0,0.09834672193454076,0.24145596600438984,-0.22573918713397836,0.10165327806545925,-0.041455966004389826,0.22573918713397836,0.2,0.2,0.0,0.34486409184241296,-0.3053274222887009,0,0,4,False
0,5,-0.5137005068257928,-1.753341542104495,0.9795999897424612,1.150920574178891,0.42478007828270564,0.0,0.09834672193454076,0.24145596600438984,-0.22573918713397836,1.0,1.0,-1.0,-1.0,1.0,-1.0,-0.31951243768573595,-1.5565415421246003,0.7827999898063789,0.957203735207389,0.6200732449307574,0.0,0.09834672193454076,0.24145596600438984,-0.22573918713397836,0.10165327806545925,-0.041455966004389826,0.22573918713397836,0.2,0.2,0.0,0.34486409184241296,-0.20243204592120648,0,0,5,False
0,6,-0.31951243768573595,-1.5565415421246003,0.7827999898063789,0.957203735207389,0.6200732449307574,0.0,0.09834672193454076,0.24145596600438984,-0.22573918713397836,1.0,1.0,-1.0,-1.0,1.0,-1.0,-0.31951243768573595,-1.5565415421246003,0.7827999898063789,0.957203735207389,0.6200732449307574,0.0,0.08445706117572978,0.22689582332122607,-0.25809240090718133,0.11554293882427023,-0.02689582332122606,0.25809240090718133,0.2,0.2,0.0,0.3538734197832485,-0.2970299892999796,0,0,6,False
0,7,-0.31951243768573595,-1.5565415421246003,0.7827999898063789,0.957203735207389,0.6200732449307574,0.0,0.08445706117572978,0.22689582332122607,-0.25809240090718133,1.0,1.0,-1.0,-1.0,1.0,-1.0,-0.16064908749718462,-1.3933415421374242,0.6195999898727035,0.8006786847534112,0.7814526252729654,0.0,0.08230901611147058,0.224092270534726,-0.2634954279848466,0.11769098388852943,-0.024092270534725974,0.2634954279848466,0.2,0.2,0.0,0.3555586595986162,-0.22463172795298533,0,0,7,False
0,8,-0.16064908749718462,-1.3933415421374242,0.6195999898727035,0.8006786847534112,0.7814526252729654,0.0,0.08230901611147058,0.224092270534726,-0.2634954279848466,1.0,1.0,-1.0,-1.0,1.0,-1.0,-0.14547925623854713,-1.3741415421386969,0.6003999898813398,0.7874178966001659,0.7987972469121246,0.0,0.08033578077492927,0.22171394258191904,-0.26816413534616734,0.11966421922507074,-0.021713942581919034,0.26816413534616734,0.2,0.2,0.0,0.35710350529488444,-0.22400020961012448,0,0,8,False
0,9,-0.14547925623854713,-1.3741415421386969,0.6003999898813398,0.7874178966001659,0.7987972469121246,0.0,0.08033578077492927,0.22171394258191904,-0.26816413534616734,1.0,1.0,-1.0,-1.0,1.0,-1.0,-0.13040014057083565,-1.3549415421399194,0.5811999898901452,0.774315179694341,0.8161071793081276,0.0,0.07838783036937343,0.21928047995711702,-0.2727801882288371,0.12161216963062658,-0.019280479957117024,0.2727801882288371,0.2,0.2,0.0,0.35866085921159707,-0.22490396877292487,0,0,9,False
0,10,-0.13040014057083565,-1.3549415421399194,0.5811999898901452,0.774315179694341,0.8161071793081276,0.0,0.07838783036937343,0.21928047995711702,-0.2727801882288371,1.0,1.0,-1.0,-1.0,1.0,-1.0,-0.13040014057083565,-1.3549415421399194,0.5811999898901452,0.774315179694341,0.8161071793081276,0.0,0.07268984630288969,0.2110493472758465,-0.28707337685477474,0.12731015369711032,-0.01104934727584649,0.28707337685477474,0.2,0.2,0.0,0.3636437328483775,-0.2616506027919928,0,0,10,False
0,11,-0.13040014057083565,-1.3549415421399194,0.5811999898901452,0.774315179694341,0.8161071793081276,0.0,0.07268984630288969,0.2110493472758465,-0.28707337685477474,1.0,1.0,-1.0,-1.0,1.0,-1.0,-0.13040014057083565,-1.3549415421399194,0.5811999898901452,0.774315179694341,0.8161071793081276,0.0,0.07268984630288969,0.2110493472758465,-0.28707337685477474,0.12731015369711032,-0.01104934727584649,0.28707337685477474,0.2,0.2,0.0,0.3636437328483775,-0.21182186642418874,0,0,11,False
0,12,-0.13040014057083565,-1.3549415421399194,0.5811999898901452,0.774315179694341,0.8161071793081276,0.0,0.07268984630288969,0.2110493472758465,-0.28707337685477474,1.0,1.0,-1.0,-1.0,1.0,-1.0,-0.041613266691310984,-1.2541415421455535,0.4803999899395047,0.6901201638191676,0.9108185645149345,0.0,0.07089543189208558,0.20776691124008195,-0.2922567035403614,0.12910456810791443,-0.007766911240081949,0.2922567035403614,0.2,0.2,0.0,0.3655232310451527,-0.23155659749032878,0,0,12,False
0,13,-0.041613266691310984,-1.2541415421455535,0.4803999899395047,0.6901201638191676,0.9108185645149345,0.0,0.07089543189208558,0.20776691124008195,-0.2922567035403614,1.0,1.0,1.0,-1.0,1.0,-1.0,-0.023872172387217956,-1.2253415421468399,0.47327807952805917,0.675783081431578,0.9326948542741652,0.0,0.06910459039116046,0.20573445949859148,-0.2958150804694125,0.13089540960883955,-0.005734459498591462,0.2958150804694125,0.2,0.2,0.0,0.3668905478087881,-0.2271184415407479,0,0,13,False
0,14,-0.023872172387217956,-1.2253415421468399,0.47327807952805917,0.675783081431578,0.9326948542741652,0.0,0.06910459039116046,0.20573445949859148,-0.2958150804694125,1.0,1.0,1.0,-1.0,1.0,-1.0,-0.009520267081080004,-1.1917415421480624,0.4900050043968676,0.6641052595983498,0.9497369914553392,0.0,0.06023068363408632,0.2030963090832918,-0.28926631382744483,0.1397693163659137,-0.0030963090832917955,0.28926631382744483,0.2,0.2,0.0,0.35853988108661383,-0.1257632733215642,0,0,14,False
0,15,-0.009520267081080004,-1.1917415421480624,0.4900050043968676,0.6641052595983498,0.9497369914553392,0.0,0.06023068363408632,0.2030963090832918,-0.28926631382744483,1.0,1.0,1.0,-1.0,1.0,-1.0,0.009485418861702458,-1.1486104782644364,0.5114031982567835,0.6478881506389159,0.9715354443606218,0.0,0.04989526257714877,0.2001299825773427,-0.27918035589181367,0.15010473742285124,-0.00012998257734269118,0.27918035589181367,0.2,0.2,0.0,0.34710692627766715,-0.08922391504936675,0,0,15,False
