episode,timestep,s1,s2,s3,s4,s5,g_s,rb_x,rb_y,rb_z,a1,a2,a3,a4,a5,g_a,ns1,ns2,ns3,ns4,ns5,ng_s,nrb_x,nrb_y,nrb_z,jp_x,jp_y,jp_z,bp_x,bp_y,bp_z,distance,reward,ball_in_target,ball_out_of_playground,time_limit,done
0,0,4.340668257143352e-15,-1.5700000000293026,1.5700000000768075,1.5700000000406173,1.272273173142216e-13,0.0,0.16227085568597496,0.2015999999999998,-0.018460129445904416,-1.0,-1.0,1.0,1.0,-1.0,-1.0,4.340668257143352e-15,-1.5700000000293026,1.5700000000768075,1.5700000000406173,1.272273173142216e-13,0.0,0.16227085568597496,0.2015999999999998,-0.018460129445904416,0.03772914431402505,-0.0015999999999997882,0.018460129445904416,0.2,0.2,0.0,0.25945166598851893,0.0,0,0,0,False
0,1,4.340668257143352e-15,-1.5700000000293026,1.5700000000768075,1.5700000000406173,1.272273173142216e-13,0.0,0.16227085568597496,0.2015999999999998,-0.018460129445904416,-1.0,-1.0,1.0,1.0,-1.0,-1.0,-0.07798092958183779,-1.618167096914386,1.586201444888957,1.615592691942776,0.07904502148192072,0.0,0.16227085568597496,0.2015999999999998,-0.018460129445904416,0.03772914431402505,-0.0015999999999997882,0.018460129445904416,0.2,0.2,0.0,0.25945166598851893,-0.15972583299425946,0,0,1,False
0,2,-0.07798092958183779,-1.618167096914386,1.586201444888957,1.615592691942776,0.07904502148192072,0.0,0.16227085568597496,0.2015999999999998,-0.018460129445904416,-1.0,-1.0,1.0,1.0,-1.0,-1.0,-0.11158092958069635,-1.638292117463814,1.5929706801310166,1.6346420829331327,0.11264502145554982,0.0,0.16820921766972657,0.2066316649144496,-0.01798677574142828,0.03179078233027344,-0.006631664914449579,0.01798677574142828,0.2,0.2,0.0,0.26704776718023926,-0.2394848955073229,0,0,2,False
0,3,-0.11158092958069635,-1.638292117463814,1.5929706801310166,1.6346420829331327,0.11264502145554982,0.0,0.16820921766972657,0.2066316649144496,-0.01798677574142828,-1.0,-1.0,1.0,1.0,-1.0,-1.0,-0.14086811590979276,-1.6511465587863963,1.5972943893686458,1.6468094880850965,0.1440061759273781,0.0,0.16898980920159523,0.20737254630562435,-0.017920957584935046,0.03101019079840477,-0.0073725463056243425,0.017920957584935046,0.2,0.2,0.0,0.2681083536483541,-0.1746600415053256,0,0,3,False
0,4,-0.14086811590979276,-1.6511465587863963,1.5972943893686458,1.6468094880850965,0.1440061759273781,0.0,0.16898980920159523,0.20737254630562435,-0.017920957584935046,-1.0,-1.0,1.0,1.0,-1.0,-1.0,-0.15071113416082427,-1.6542566745100364,1.5983405053183553,1.649753376281329,0.15489452053046646,0.0,0.16946403881525213,0.20794469732945045,-0.017884373726971593,0.03053596118474788,-0.007944697329450433,0.017884373726971593,0.2,0.2,0.0,0.2688473701240539,-0.1718138498190249,0,0,4,False
0,5,-0.15071113416082427,-1.6542566745100364,1.5983405053183553,1.649753376281329,0.15489452053046646,0.0,0.16946403881525213,0.20794469732945045,-0.017884373726971593,-1.0,-1.0,1.0,1.0,-1.0,-1.0,-0.16235491213724015,-1.6579445111342097,1.5995809429920635,1.6532441077113418,0.16794796848738472,0.0,0.16946403881525213,0.20794469732945045,-0.017884373726971593,0.03053596118474788,-0.007944697329450433,0.017884373726971593,0.2,0.2,0.0,0.2688473701240539,-0.16442368506202695,0,0,5,False
0,6,-0.16235491213724015,-1.6579445111342097,1.5995809429920635,1.6532441077113418,0.16794796848738472,0.0,0.16946403881525213,0.20794469732945045,-0.017884373726971593,-1.0,-1.0,1.0,1.0,-1.0,-1.0,-0.18006747139151932,-1.6655210874688617,1.6021293939325754,1.6604157359147662,0.18714796847235382,0.0,0.16998476163818185,0.20849761019535962,-0.017842869576550874,0.03001523836181817,-0.008497610195359613,0.017842869576550874,0.2,0.2,0.0,0.26960052047629923,-0.17233176376060286,0,0,6,False
0,7,-0.18006747139151932,-1.6655210874688617,1.6021293939325754,1.6604157359147662,0.18714796847235382,0.0,0.16998476163818185,0.20849761019535962,-0.017842869576550874,-1.0,-1.0,1.0,1.0,-1.0,-1.0,-0.1865093985585141,-1.6674614975848026,1.6027820686731926,1.6622524361997726,0.19494588509922506,0.0,0.17071420821854685,0.20917938954539175,-0.01778190414219549,0.02928579178145316,-0.00917938954539175,0.01778190414219549,0.2,0.2,0.0,0.2705837282860711,-0.175123942240754,0,0,7,False
0,8,-0.1865093985585141,-1.6674614975848026,1.6027820686731926,1.6622524361997726,0.19494588509922506,0.0,0.17071420821854685,0.20917938954539175,-0.01778190414219549,-1.0,-1.0,1.0,1.0,-1.0,-1.0,-0.19933494185222697,-1.6718547405161228,1.604259776227133,1.6664108718201371,0.20844336403215188,0.0,0.17071420821854685,0.20917938954539175,-0.01778190414219549,0.02928579178145316,-0.00917938954539175,0.01778190414219549,0.2,0.2,0.0,0.2705837282860711,-0.16529186414303554,0,0,8,False
0,9,-0.19933494185222697,-1.6718547405161228,1.604259776227133,1.6664108718201371,0.20844336403215188,0.0,0.17071420821854685,0.20917938954539175,-0.01778190414219549,-1.0,-1.0,1.0,1.0,-1.0,-1.0,-0.2105620311701443,-1.6752760395054986,1.6054105615226961,1.6696493113527195,0.22104942358393248,0.0,0.17126572626517494,0.20973946009953104,-0.017737747681303498,0.02873427373482507,-0.009739460099531036,0.017737747681303498,0.2,0.2,0.0,0.27136178398732974,-0.1734614490062515,0,0,9,False
0,10,-0.2105620311701443,-1.6752760395054986,1.6054105615226961,1.6696493113527195,0.22104942358393248,0.0,0.17126572626517494,0.20973946009953104,-0.017737747681303498,-1.0,-1.0,1.0,1.0,-1.0,-1.0,-0.21988945989278616,-1.6781006186902725,1.606360634638597,1.6723229241890376,0.2314960575663339,0.0,0.1718387313001941,0.21034131636512357,-0.017693351150327125,0.02816126869980592,-0.010341316365123572,0.017693351150327125,0.2,0.2,0.0,0.272185733681988,-0.17433236378757666,0,0,10,False
0,11,-0.21988945989278616,-1.6781006186902725,1.606360634638597,1.6723229241890376,0.2314960575663339,0.0,0.1718387313001941,0.21034131636512357,-0.017693351150327125,-1.0,-1.0,1.0,1.0,-1.0,-1.0,-0.23215470375837324,-1.6818152085348055,1.607610071003096,1.6758389789498687,0.245585262527475,0.0,0.17229595984477314,0.21080418623260744,-0.01765806588921016,0.027704040155226883,-0.010804186232607427,0.01765806588921016,0.2,0.2,0.0,0.27282981875698853,-0.17285576012849949,0,0,11,False
0,12,-0.23215470375837324,-1.6818152085348055,1.607610071003096,1.6758389789498687,0.245585262527475,0.0,0.17229595984477314,0.21080418623260744,-0.01765806588921016,-1.0,-1.0,1.0,1.0,-1.0,-1.0,-0.24300484147121018,-1.68548498228928,1.6088444330640377,1.6793126129231473,0.25699268648965684,0.0,0.17229595984477314,0.21080418623260744,-0.01765806588921016,0.027704040155226883,-0.010804186232607427,0.01765806588921016,0.2,0.2,0.0,0.27282981875698853,-0.16641490937849426,0,0,12,False
0,13,-0.24300484147121018,-1.68548498228928,1.6088444330640377,1.6793126129231473,0.25699268648965684,0.0,0.17229595984477314,0.21080418623260744,-0.01765806588921016,-1.0,-1.0,1.0,1.0,-1.0,-1.0,-0.25673499326158356,-1.6899818674626277,1.610357001637004,1.6835691513794886,0.27201477975625377,0.0,0.17293397085643386,0.21139713039096636,-0.01760722154803228,0.02706602914356616,-0.011397130390966348,0.01760722154803228,0.2,0.2,0.0,0.27368763082088793,-0.17542193604943795,0,0,13,False
0,14,-0.25673499326158356,-1.6899818674626277,1.610357001637004,1.6835691513794886,0.27201477975625377,0.0,0.17293397085643386,0.21139713039096636,-0.01760722154803228,-1.0,-1.0,1.0,1.0,-1.0,-1.0,-0.2655142296517771,-1.6926286866262163,1.6112472835393554,1.6860745050014403,0.28215664090896686,0.0,0.1734644745745049,0.21186773450794183,-0.017564763968167876,0.026535525425495105,-0.011867734507941815,0.017564763968167876,0.2,0.2,0.0,0.2743836398151213,-0.17415190984989454,0,0,14,False
0,15,-0.2655142296517771,-1.6926286866262163,1.6112472835393554,1.6860745050014403,0.28215664090896686,0.0,0.1734644745745049,0.21186773450794183,-0.017564763968167876,-1.0,-1.0,1.0,1.0,-1.0,-1.0,-0.2770622944190085,-1.6961149211793505,1.6124199105071073,1.6893744094621557,0.29574207055246937,0.0,0.1734644745745049,0.21186773450794183,-0.017564763968167876,0.026535525425495105,-0.011867734507941815,0.017564763968167876,0.2,0.2,0.0,0.2743836398151213,-0.16719181990756066,0,0,15,False
